pillar,period,pain_point,count
haircare,2021-06-14,Compatibility,3
haircare,2021-06-21,Price,1
haircare,2021-06-21,Packaging,1
haircare,2021-06-21,Quality,5
haircare,2021-06-21,Availability,0
haircare,2021-06-21,Sustainability,1
haircare,2021-06-21,Compatibility,4
haircare,2021-06-28,Price,0
haircare,2021-06-28,Packaging,0
haircare,2021-06-28,Quality,5
haircare,2021-06-28,Availability,0
haircare,2021-06-28,Sustainability,0
haircare,2021-06-28,Compatibility,4
haircare,2021-07-05,Price,1
haircare,2021-07-05,Packaging,0
haircare,2021-07-05,Quality,7
haircare,2021-07-05,Availability,0
haircare,2021-07-05,Sustainability,0
haircare,2021-07-05,Compatibility,1
haircare,2021-07-12,Price,0
haircare,2021-07-12,Packaging,2
haircare,2021-07-12,Quality,13
haircare,2021-07-12,Availability,0
haircare,2021-07-12,Sustainability,0
haircare,2021-07-12,Compatibility,3
haircare,2021-07-19,Price,0
haircare,2021-07-19,Packaging,0
haircare,2021-07-19,Quality,20
haircare,2021-07-19,Availability,0
haircare,2021-07-19,Sustainability,1
haircare,2021-07-19,Compatibility,3
haircare,2021-07-26,Price,0
haircare,2021-07-26,Packaging,1
haircare,2021-07-26,Quality,10
haircare,2021-07-26,Availability,0
haircare,2021-07-26,Sustainability,4
haircare,2021-07-26,Compatibility,1
haircare,2021-08-02,Price,0
haircare,2021-08-02,Packaging,7
haircare,2021-08-02,Quality,9
haircare,2021-08-02,Availability,0
haircare,2021-08-02,Sustainability,1
haircare,2021-08-02,Compatibility,9
haircare,2021-08-09,Price,0
haircare,2021-08-09,Packaging,1
haircare,2021-08-09,Quality,5
haircare,2021-08-09,Availability,1
haircare,2021-08-09,Sustainability,2
haircare,2021-08-09,Compatibility,5
haircare,2021-08-16,Price,1
haircare,2021-08-16,Packaging,1
haircare,2021-08-16,Quality,3
haircare,2021-08-16,Availability,0
haircare,2021-08-16,Sustainability,0
haircare,2021-08-16,Compatibility,4
haircare,2021-08-23,Price,1
haircare,2021-08-23,Packaging,0
haircare,2021-08-23,Quality,5
haircare,2021-08-23,Availability,0
haircare,2021-08-23,Sustainability,2
haircare,2021-08-23,Compatibility,1
haircare,2021-08-30,Price,0
haircare,2021-08-30,Packaging,0
haircare,2021-08-30,Quality,5
haircare,2021-08-30,Availability,0
haircare,2021-08-30,Sustainability,1
haircare,2021-08-30,Compatibility,3
haircare,2021-09-06,Price,2
haircare,2021-09-06,Packaging,1
haircare,2021-09-06,Quality,5
haircare,2021-09-06,Availability,0
haircare,2021-09-06,Sustainability,0
haircare,2021-09-06,Compatibility,2
haircare,2021-09-13,Price,2
haircare,2021-09-13,Packaging,8
haircare,2021-09-13,Quality,16
haircare,2021-09-13,Availability,0
haircare,2021-09-13,Sustainability,1
haircare,2021-09-13,Compatibility,5
haircare,2021-09-20,Price,1
haircare,2021-09-20,Packaging,2
haircare,2021-09-20,Quality,12
haircare,2021-09-20,Availability,1
haircare,2021-09-20,Sustainability,0
haircare,2021-09-20,Compatibility,6
haircare,2021-09-27,Price,0
haircare,2021-09-27,Packaging,2
haircare,2021-09-27,Quality,11
haircare,2021-09-27,Availability,0
haircare,2021-09-27,Sustainability,1
haircare,2021-09-27,Compatibility,3
haircare,2021-10-04,Price,0
haircare,2021-10-04,Packaging,0
haircare,2021-10-04,Quality,7
haircare,2021-10-04,Availability,0
haircare,2021-10-04,Sustainability,0
haircare,2021-10-04,Compatibility,1
haircare,2021-10-11,Price,0
haircare,2021-10-11,Packaging,0
haircare,2021-10-11,Quality,6
haircare,2021-10-11,Availability,0
haircare,2021-10-11,Sustainability,1
haircare,2021-10-11,Compatibility,2
haircare,2021-10-18,Price,0
haircare,2021-10-18,Packaging,1
haircare,2021-10-18,Quality,4
haircare,2021-10-18,Availability,0
haircare,2021-10-18,Sustainability,2
haircare,2021-10-18,Compatibility,6
haircare,2021-10-25,Price,0
haircare,2021-10-25,Packaging,3
haircare,2021-10-25,Quality,4
haircare,2021-10-25,Availability,0
haircare,2021-10-25,Sustainability,0
haircare,2021-10-25,Compatibility,2
haircare,2021-11-01,Price,3
haircare,2021-11-01,Packaging,0
haircare,2021-11-01,Quality,22
haircare,2021-11-01,Availability,0
haircare,2021-11-01,Sustainability,3
haircare,2021-11-01,Compatibility,6
haircare,2021-11-08,Price,1
haircare,2021-11-08,Packaging,6
haircare,2021-11-08,Quality,15
haircare,2021-11-08,Availability,1
haircare,2021-11-08,Sustainability,2
haircare,2021-11-08,Compatibility,5
haircare,2021-11-15,Price,0
haircare,2021-11-15,Packaging,17
haircare,2021-11-15,Quality,16
haircare,2021-11-15,Availability,0
haircare,2021-11-15,Sustainability,11
haircare,2021-11-15,Compatibility,5
haircare,2021-11-22,Price,2
haircare,2021-11-22,Packaging,3
haircare,2021-11-22,Quality,3
haircare,2021-11-22,Availability,0
haircare,2021-11-22,Sustainability,1
haircare,2021-11-22,Compatibility,3
haircare,2021-11-29,Price,0
haircare,2021-11-29,Packaging,0
haircare,2021-11-29,Quality,3
haircare,2021-11-29,Availability,0
haircare,2021-11-29,Sustainability,0
haircare,2021-11-29,Compatibility,2
haircare,2021-12-06,Price,1
haircare,2021-12-06,Packaging,0
haircare,2021-12-06,Quality,2
haircare,2021-12-06,Availability,0
haircare,2021-12-06,Sustainability,0
haircare,2021-12-06,Compatibility,3
haircare,2021-12-13,Price,1
haircare,2021-12-13,Packaging,0
haircare,2021-12-13,Quality,3
haircare,2021-12-13,Availability,0
haircare,2021-12-13,Sustainability,1
haircare,2021-12-13,Compatibility,5
haircare,2021-12-20,Price,0
haircare,2021-12-20,Packaging,1
haircare,2021-12-20,Quality,3
haircare,2021-12-20,Availability,0
haircare,2021-12-20,Sustainability,0
haircare,2021-12-20,Compatibility,1
haircare,2021-12-27,Price,0
haircare,2021-12-27,Packaging,1
haircare,2021-12-27,Quality,8
haircare,2021-12-27,Availability,0
haircare,2021-12-27,Sustainability,1
haircare,2021-12-27,Compatibility,0
haircare,2022-01-03,Price,0
haircare,2022-01-03,Packaging,0
haircare,2022-01-03,Quality,11
haircare,2022-01-03,Availability,1
haircare,2022-01-03,Sustainability,1
haircare,2022-01-03,Compatibility,1
haircare,2022-01-10,Price,1
haircare,2022-01-10,Packaging,1
haircare,2022-01-10,Quality,1
haircare,2022-01-10,Availability,0
haircare,2022-01-10,Sustainability,0
haircare,2022-01-10,Compatibility,3
haircare,2022-01-17,Price,1
haircare,2022-01-17,Packaging,1
haircare,2022-01-17,Quality,8
haircare,2022-01-17,Availability,0
haircare,2022-01-17,Sustainability,0
haircare,2022-01-17,Compatibility,2
haircare,2022-01-24,Price,1
haircare,2022-01-24,Packaging,1
haircare,2022-01-24,Quality,9
haircare,2022-01-24,Availability,0
haircare,2022-01-24,Sustainability,0
haircare,2022-01-24,Compatibility,3
haircare,2022-01-31,Price,1
haircare,2022-01-31,Packaging,2
haircare,2022-01-31,Quality,5
haircare,2022-01-31,Availability,1
haircare,2022-01-31,Sustainability,2
haircare,2022-01-31,Compatibility,4
haircare,2022-02-07,Price,0
haircare,2022-02-07,Packaging,0
haircare,2022-02-07,Quality,15
haircare,2022-02-07,Availability,0
haircare,2022-02-07,Sustainability,0
haircare,2022-02-07,Compatibility,5
haircare,2022-02-14,Price,0
haircare,2022-02-14,Packaging,1
haircare,2022-02-14,Quality,12
haircare,2022-02-14,Availability,0
haircare,2022-02-14,Sustainability,1
haircare,2022-02-14,Compatibility,2
haircare,2022-02-21,Price,1
haircare,2022-02-21,Packaging,0
haircare,2022-02-21,Quality,2
haircare,2022-02-21,Availability,0
haircare,2022-02-21,Sustainability,1
haircare,2022-02-21,Compatibility,4
haircare,2022-02-28,Price,0
haircare,2022-02-28,Packaging,1
haircare,2022-02-28,Quality,3
haircare,2022-02-28,Availability,0
haircare,2022-02-28,Sustainability,2
haircare,2022-02-28,Compatibility,3
haircare,2022-03-07,Price,0
haircare,2022-03-07,Packaging,2
haircare,2022-03-07,Quality,5
haircare,2022-03-07,Availability,0
haircare,2022-03-07,Sustainability,0
haircare,2022-03-07,Compatibility,1
haircare,2022-03-14,Price,0
haircare,2022-03-14,Packaging,1
haircare,2022-03-14,Quality,6
haircare,2022-03-14,Availability,0
haircare,2022-03-14,Sustainability,1
haircare,2022-03-14,Compatibility,1
haircare,2022-03-21,Price,0
haircare,2022-03-21,Packaging,1
haircare,2022-03-21,Quality,3
haircare,2022-03-21,Availability,0
haircare,2022-03-21,Sustainability,0
haircare,2022-03-21,Compatibility,2
haircare,2022-03-28,Price,0
haircare,2022-03-28,Packaging,0
haircare,2022-03-28,Quality,8
haircare,2022-03-28,Availability,0
haircare,2022-03-28,Sustainability,1
haircare,2022-03-28,Compatibility,2
haircare,2022-04-04,Price,0
haircare,2022-04-04,Packaging,2
haircare,2022-04-04,Quality,7
haircare,2022-04-04,Availability,0
haircare,2022-04-04,Sustainability,2
haircare,2022-04-04,Compatibility,2
haircare,2022-04-11,Price,1
haircare,2022-04-11,Packaging,1
haircare,2022-04-11,Quality,2
haircare,2022-04-11,Availability,0
haircare,2022-04-11,Sustainability,0
haircare,2022-04-11,Compatibility,4
haircare,2022-04-18,Price,0
haircare,2022-04-18,Packaging,0
haircare,2022-04-18,Quality,3
haircare,2022-04-18,Availability,0
haircare,2022-04-18,Sustainability,2
haircare,2022-04-18,Compatibility,0
haircare,2022-04-25,Price,4
haircare,2022-04-25,Packaging,0
haircare,2022-04-25,Quality,7
haircare,2022-04-25,Availability,0
haircare,2022-04-25,Sustainability,0
haircare,2022-04-25,Compatibility,6
haircare,2022-05-02,Price,4
haircare,2022-05-02,Packaging,1
haircare,2022-05-02,Quality,5
haircare,2022-05-02,Availability,0
haircare,2022-05-02,Sustainability,1
haircare,2022-05-02,Compatibility,1
haircare,2022-05-09,Price,0
haircare,2022-05-09,Packaging,2
haircare,2022-05-09,Quality,6
haircare,2022-05-09,Availability,0
haircare,2022-05-09,Sustainability,1
haircare,2022-05-09,Compatibility,3
haircare,2022-05-16,Price,0
haircare,2022-05-16,Packaging,1
haircare,2022-05-16,Quality,4
haircare,2022-05-16,Availability,0
haircare,2022-05-16,Sustainability,1
haircare,2022-05-16,Compatibility,5
haircare,2022-05-23,Price,2
haircare,2022-05-23,Packaging,2
haircare,2022-05-23,Quality,12
haircare,2022-05-23,Availability,0
haircare,2022-05-23,Sustainability,0
haircare,2022-05-23,Compatibility,1
haircare,2022-05-30,Price,0
haircare,2022-05-30,Packaging,0
haircare,2022-05-30,Quality,7
haircare,2022-05-30,Availability,0
haircare,2022-05-30,Sustainability,0
haircare,2022-05-30,Compatibility,2
haircare,2022-06-06,Price,1
haircare,2022-06-06,Packaging,2
haircare,2022-06-06,Quality,7
haircare,2022-06-06,Availability,0
haircare,2022-06-06,Sustainability,0
haircare,2022-06-06,Compatibility,0
haircare,2022-06-13,Price,0
haircare,2022-06-13,Packaging,0
haircare,2022-06-13,Quality,7
haircare,2022-06-13,Availability,0
haircare,2022-06-13,Sustainability,1
haircare,2022-06-13,Compatibility,1
haircare,2022-06-20,Price,0
haircare,2022-06-20,Packaging,0
haircare,2022-06-20,Quality,5
haircare,2022-06-20,Availability,1
haircare,2022-06-20,Sustainability,1
haircare,2022-06-20,Compatibility,1
haircare,2022-06-27,Price,0
haircare,2022-06-27,Packaging,3
haircare,2022-06-27,Quality,5
haircare,2022-06-27,Availability,1
haircare,2022-06-27,Sustainability,1
haircare,2022-06-27,Compatibility,6
haircare,2022-07-04,Price,1
haircare,2022-07-04,Packaging,1
haircare,2022-07-04,Quality,3
haircare,2022-07-04,Availability,0
haircare,2022-07-04,Sustainability,0
haircare,2022-07-04,Compatibility,4
haircare,2022-07-11,Price,1
haircare,2022-07-11,Packaging,0
haircare,2022-07-11,Quality,1
haircare,2022-07-11,Availability,1
haircare,2022-07-11,Sustainability,1
haircare,2022-07-11,Compatibility,3
haircare,2022-07-18,Price,0
haircare,2022-07-18,Packaging,1
haircare,2022-07-18,Quality,11
haircare,2022-07-18,Availability,0
haircare,2022-07-18,Sustainability,2
haircare,2022-07-18,Compatibility,3
haircare,2022-07-25,Price,1
haircare,2022-07-25,Packaging,0
haircare,2022-07-25,Quality,12
haircare,2022-07-25,Availability,0
haircare,2022-07-25,Sustainability,0
haircare,2022-07-25,Compatibility,0
haircare,2022-08-01,Price,0
haircare,2022-08-01,Packaging,2
haircare,2022-08-01,Quality,6
haircare,2022-08-01,Availability,0
haircare,2022-08-01,Sustainability,1
haircare,2022-08-01,Compatibility,3
haircare,2022-08-08,Price,0
haircare,2022-08-08,Packaging,1
haircare,2022-08-08,Quality,4
haircare,2022-08-08,Availability,0
haircare,2022-08-08,Sustainability,2
haircare,2022-08-08,Compatibility,5
haircare,2022-08-15,Price,0
haircare,2022-08-15,Packaging,0
haircare,2022-08-15,Quality,1
haircare,2022-08-15,Availability,0
haircare,2022-08-15,Sustainability,0
haircare,2022-08-15,Compatibility,1
haircare,2022-08-22,Price,3
haircare,2022-08-22,Packaging,1
haircare,2022-08-22,Quality,4
haircare,2022-08-22,Availability,0
haircare,2022-08-22,Sustainability,2
haircare,2022-08-22,Compatibility,1
haircare,2022-08-29,Price,1
haircare,2022-08-29,Packaging,3
haircare,2022-08-29,Quality,4
haircare,2022-08-29,Availability,1
haircare,2022-08-29,Sustainability,1
haircare,2022-08-29,Compatibility,2
haircare,2022-09-05,Price,0
haircare,2022-09-05,Packaging,3
haircare,2022-09-05,Quality,3
haircare,2022-09-05,Availability,0
haircare,2022-09-05,Sustainability,1
haircare,2022-09-05,Compatibility,3
haircare,2022-09-12,Price,0
haircare,2022-09-12,Packaging,3
haircare,2022-09-12,Quality,11
haircare,2022-09-12,Availability,0
haircare,2022-09-12,Sustainability,0
haircare,2022-09-12,Compatibility,3
haircare,2022-09-19,Price,0
haircare,2022-09-19,Packaging,1
haircare,2022-09-19,Quality,7
haircare,2022-09-19,Availability,0
haircare,2022-09-19,Sustainability,3
haircare,2022-09-19,Compatibility,2
haircare,2022-09-26,Price,1
haircare,2022-09-26,Packaging,0
haircare,2022-09-26,Quality,6
haircare,2022-09-26,Availability,1
haircare,2022-09-26,Sustainability,0
haircare,2022-09-26,Compatibility,4
haircare,2022-10-03,Price,0
haircare,2022-10-03,Packaging,0
haircare,2022-10-03,Quality,6
haircare,2022-10-03,Availability,1
haircare,2022-10-03,Sustainability,0
haircare,2022-10-03,Compatibility,4
haircare,2022-10-10,Price,0
haircare,2022-10-10,Packaging,1
haircare,2022-10-10,Quality,3
haircare,2022-10-10,Availability,0
haircare,2022-10-10,Sustainability,1
haircare,2022-10-10,Compatibility,3
haircare,2022-10-17,Price,0
haircare,2022-10-17,Packaging,0
haircare,2022-10-17,Quality,5
haircare,2022-10-17,Availability,0
haircare,2022-10-17,Sustainability,2
haircare,2022-10-17,Compatibility,3
haircare,2022-10-24,Price,0
haircare,2022-10-24,Packaging,2
haircare,2022-10-24,Quality,4
haircare,2022-10-24,Availability,0
haircare,2022-10-24,Sustainability,0
haircare,2022-10-24,Compatibility,2
haircare,2022-10-31,Price,0
haircare,2022-10-31,Packaging,1
haircare,2022-10-31,Quality,8
haircare,2022-10-31,Availability,0
haircare,2022-10-31,Sustainability,0
haircare,2022-10-31,Compatibility,0
haircare,2022-11-07,Price,1
haircare,2022-11-07,Packaging,1
haircare,2022-11-07,Quality,9
haircare,2022-11-07,Availability,0
haircare,2022-11-07,Sustainability,2
haircare,2022-11-07,Compatibility,4
haircare,2022-11-14,Price,0
haircare,2022-11-14,Packaging,1
haircare,2022-11-14,Quality,10
haircare,2022-11-14,Availability,0
haircare,2022-11-14,Sustainability,2
haircare,2022-11-14,Compatibility,1
haircare,2022-11-21,Price,2
haircare,2022-11-21,Packaging,0
haircare,2022-11-21,Quality,36
haircare,2022-11-21,Availability,1
haircare,2022-11-21,Sustainability,2
haircare,2022-11-21,Compatibility,6
haircare,2022-11-28,Price,1
haircare,2022-11-28,Packaging,2
haircare,2022-11-28,Quality,43
haircare,2022-11-28,Availability,0
haircare,2022-11-28,Sustainability,2
haircare,2022-11-28,Compatibility,5
haircare,2022-12-05,Price,2
haircare,2022-12-05,Packaging,1
haircare,2022-12-05,Quality,16
haircare,2022-12-05,Availability,1
haircare,2022-12-05,Sustainability,3
haircare,2022-12-05,Compatibility,5
haircare,2022-12-12,Price,1
haircare,2022-12-12,Packaging,0
haircare,2022-12-12,Quality,8
haircare,2022-12-12,Availability,1
haircare,2022-12-12,Sustainability,1
haircare,2022-12-12,Compatibility,4
haircare,2022-12-19,Price,0
haircare,2022-12-19,Packaging,1
haircare,2022-12-19,Quality,8
haircare,2022-12-19,Availability,3
haircare,2022-12-19,Sustainability,3
haircare,2022-12-19,Compatibility,4
haircare,2022-12-26,Price,1
haircare,2022-12-26,Packaging,2
haircare,2022-12-26,Quality,5
haircare,2022-12-26,Availability,0
haircare,2022-12-26,Sustainability,2
haircare,2022-12-26,Compatibility,4
haircare,2023-01-02,Price,1
haircare,2023-01-02,Packaging,1
haircare,2023-01-02,Quality,9
haircare,2023-01-02,Availability,0
haircare,2023-01-02,Sustainability,1
haircare,2023-01-02,Compatibility,1
haircare,2023-01-09,Price,2
haircare,2023-01-09,Packaging,1
haircare,2023-01-09,Quality,7
haircare,2023-01-09,Availability,0
haircare,2023-01-09,Sustainability,0
haircare,2023-01-09,Compatibility,5
haircare,2023-01-16,Price,1
haircare,2023-01-16,Packaging,0
haircare,2023-01-16,Quality,13
haircare,2023-01-16,Availability,1
haircare,2023-01-16,Sustainability,1
haircare,2023-01-16,Compatibility,7
haircare,2023-01-23,Price,0
haircare,2023-01-23,Packaging,0
haircare,2023-01-23,Quality,14
haircare,2023-01-23,Availability,0
haircare,2023-01-23,Sustainability,2
haircare,2023-01-23,Compatibility,11
haircare,2023-01-30,Price,3
haircare,2023-01-30,Packaging,4
haircare,2023-01-30,Quality,12
haircare,2023-01-30,Availability,0
haircare,2023-01-30,Sustainability,2
haircare,2023-01-30,Compatibility,3
haircare,2023-02-06,Price,0
haircare,2023-02-06,Packaging,0
haircare,2023-02-06,Quality,14
haircare,2023-02-06,Availability,1
haircare,2023-02-06,Sustainability,5
haircare,2023-02-06,Compatibility,3
haircare,2023-02-13,Price,1
haircare,2023-02-13,Packaging,1
haircare,2023-02-13,Quality,12
haircare,2023-02-13,Availability,0
haircare,2023-02-13,Sustainability,2
haircare,2023-02-13,Compatibility,7
haircare,2023-02-20,Price,6
haircare,2023-02-20,Packaging,1
haircare,2023-02-20,Quality,22
haircare,2023-02-20,Availability,3
haircare,2023-02-20,Sustainability,3
haircare,2023-02-20,Compatibility,3
haircare,2023-02-27,Price,6
haircare,2023-02-27,Packaging,1
haircare,2023-02-27,Quality,17
haircare,2023-02-27,Availability,0
haircare,2023-02-27,Sustainability,0
haircare,2023-02-27,Compatibility,8
haircare,2023-03-06,Price,2
haircare,2023-03-06,Packaging,4
haircare,2023-03-06,Quality,17
haircare,2023-03-06,Availability,0
haircare,2023-03-06,Sustainability,3
haircare,2023-03-06,Compatibility,16
haircare,2023-03-13,Price,1
haircare,2023-03-13,Packaging,4
haircare,2023-03-13,Quality,8
haircare,2023-03-13,Availability,0
haircare,2023-03-13,Sustainability,7
haircare,2023-03-13,Compatibility,9
haircare,2023-03-20,Price,2
haircare,2023-03-20,Packaging,1
haircare,2023-03-20,Quality,13
haircare,2023-03-20,Availability,0
haircare,2023-03-20,Sustainability,3
haircare,2023-03-20,Compatibility,10
haircare,2023-03-27,Price,1
haircare,2023-03-27,Packaging,10
haircare,2023-03-27,Quality,20
haircare,2023-03-27,Availability,0
haircare,2023-03-27,Sustainability,0
haircare,2023-03-27,Compatibility,11
haircare,2023-04-03,Price,2
haircare,2023-04-03,Packaging,6
haircare,2023-04-03,Quality,19
haircare,2023-04-03,Availability,3
haircare,2023-04-03,Sustainability,4
haircare,2023-04-03,Compatibility,5
haircare,2023-04-10,Price,1
haircare,2023-04-10,Packaging,4
haircare,2023-04-10,Quality,15
haircare,2023-04-10,Availability,0
haircare,2023-04-10,Sustainability,4
haircare,2023-04-10,Compatibility,8
haircare,2023-04-17,Price,1
haircare,2023-04-17,Packaging,0
haircare,2023-04-17,Quality,10
haircare,2023-04-17,Availability,0
haircare,2023-04-17,Sustainability,2
haircare,2023-04-17,Compatibility,9
haircare,2023-04-24,Price,0
haircare,2023-04-24,Packaging,2
haircare,2023-04-24,Quality,16
haircare,2023-04-24,Availability,0
haircare,2023-04-24,Sustainability,3
haircare,2023-04-24,Compatibility,3
haircare,2023-05-01,Price,2
haircare,2023-05-01,Packaging,3
haircare,2023-05-01,Quality,9
haircare,2023-05-01,Availability,1
haircare,2023-05-01,Sustainability,4
haircare,2023-05-01,Compatibility,4
