pillar,period,term,trend_score,count
skincare,2021-12-01,like year,8064516.129032257,1
skincare,2021-12-01,sound like,8064516.129032257,1
skincare,2021-12-01,way youre,8064516.129032257,1
skincare,2021-12-01,liye,8064516.129032257,1
skincare,2022-01-01,routine,19867549.66887417,3
skincare,2022-01-01,skincare routine,19867549.66887417,3
skincare,2022-01-01,girl,19867549.66887417,3
skincare,2022-01-01,ugly beautiful,13245033.11258278,2
skincare,2022-01-01,teeth,13245033.11258278,2
skincare,2022-01-01,vaseline,13245033.11258278,2
skincare,2022-01-01,lying,6622516.55629139,1
skincare,2022-01-01,switch,6622516.55629139,1
skincare,2022-01-01,treatment,6622516.55629139,1
skincare,2022-01-01,dont wash,6622516.55629139,1
skincare,2022-01-01,dirty,6622516.55629139,1
skincare,2022-01-01,makeup cover,6622516.55629139,1
skincare,2022-01-01,morning,6622516.55629139,1
skincare,2022-01-01,depends,6622516.55629139,1
skincare,2022-01-01,scared,6622516.55629139,1
skincare,2022-01-01,remove,6622516.55629139,1
skincare,2022-01-01,putting makeup,6622516.55629139,1
skincare,2022-01-01,people say,6622516.55629139,1
skincare,2022-01-01,itna,6622516.55629139,1
skincare,2022-01-01,putting,6622516.55629139,1
skincare,2022-01-01,day,6622516.55629139,1
skincare,2022-01-01,need,6622516.55629139,1
skincare,2022-01-01,wait,6622516.55629139,1
skincare,2022-01-01,dangerous,6622516.55629139,1
skincare,2022-01-01,cover,6622516.55629139,1
skincare,2022-01-01,worst thing,6622516.55629139,1
skincare,2022-01-01,popular,6622516.55629139,1
skincare,2022-01-01,wearing,6622516.55629139,1
skincare,2022-01-01,clothes,6622516.55629139,1
skincare,2022-01-01,wash hair,6622516.55629139,1
skincare,2022-02-01,lip,16666666.666666666,2
skincare,2022-02-01,doubt,16666666.666666666,2
skincare,2022-02-01,kidding,16666666.666666666,2
skincare,2022-02-01,start,16666666.666666666,2
skincare,2022-02-01,lowkey,8333333.333333333,1
skincare,2022-02-01,rest,8333333.333333333,1
skincare,2022-02-01,flawless,8333333.333333333,1
skincare,2022-02-01,true,8333333.333333333,1
skincare,2022-02-01,specifically,8333333.333333333,1
skincare,2022-02-01,sunscreen,8333333.333333333,1
skincare,2022-02-01,right,8333333.333333333,1
skincare,2022-02-01,wont make,8333333.333333333,1
skincare,2022-02-01,wont,8333333.333333333,1
skincare,2022-02-01,filler,8333333.333333333,1
skincare,2022-02-01,youtuber,8333333.333333333,1
skincare,2022-02-01,list,8333333.333333333,1
skincare,2022-02-01,everyones,8333333.333333333,1
skincare,2022-02-01,unsure,8333333.333333333,1
skincare,2022-02-01,winter,8333333.333333333,1
skincare,2022-02-01,awful,8333333.333333333,1
skincare,2022-02-01,agreed,8333333.333333333,1
skincare,2022-02-01,avoid,8333333.333333333,1
skincare,2022-02-01,dove,8333333.333333333,1
skincare,2022-02-01,dry hair,8333333.333333333,1
skincare,2022-02-01,age,8333333.333333333,1
skincare,2022-02-01,natural,8333333.333333333,1
skincare,2022-02-01,different,8333333.333333333,1
skincare,2022-02-01,smoke,8333333.333333333,1
skincare,2022-02-01,spot,8333333.333333333,1
skincare,2022-02-01,dear,8333333.333333333,1
skincare,2022-03-01,massage,17241379.310344826,1
skincare,2022-03-01,itll,17241379.310344826,1
skincare,2022-03-01,hide,17241379.310344826,1
skincare,2022-03-01,let,17241379.310344826,1
skincare,2022-03-01,plz,17241379.310344826,1
skincare,2022-03-01,weird,17241379.310344826,1
skincare,2022-03-01,peel,17241379.310344826,1
skincare,2022-03-01,light,17241379.310344826,1
skincare,2022-03-01,outside,17241379.310344826,1
skincare,2022-03-01,support,17241379.310344826,1
skincare,2022-03-01,added,17241379.310344826,1
skincare,2022-03-01,lipstick,17241379.310344826,1
skincare,2022-03-01,super,17241379.310344826,1
skincare,2022-03-01,sticky,17241379.310344826,1
skincare,2022-03-01,skin type,17241379.310344826,1
skincare,2022-03-01,skin tone,17241379.310344826,1
skincare,2022-03-01,skin skin,17241379.310344826,1
skincare,2022-03-01,maam,17241379.310344826,1
skincare,2022-03-01,prone,17241379.310344826,1
skincare,2022-03-01,man,17241379.310344826,1
skincare,2022-03-01,type,17241379.310344826,1
skincare,2022-03-01,sun,17241379.310344826,1
skincare,2022-03-01,tone,17241379.310344826,1
skincare,2022-03-01,rubbing,17241379.310344826,1
skincare,2022-03-01,man wearing,17241379.310344826,1
skincare,2022-03-01,rubbing face,17241379.310344826,1
skincare,2022-03-01,irritate skin,17241379.310344826,1
skincare,2022-03-01,irritate,17241379.310344826,1
skincare,2022-03-01,idk,17241379.310344826,1
skincare,2022-03-01,hard,17241379.310344826,1
skincare,2022-04-01,white,37500000.0,3
skincare,2022-04-01,beast,25000000.0,2
skincare,2022-04-01,men,25000000.0,2
skincare,2022-04-01,underneath,12500000.0,1
skincare,2022-04-01,men wearing,12500000.0,1
skincare,2022-04-01,spf,12500000.0,1
skincare,2022-04-01,woman,12500000.0,1
skincare,2022-04-01,spent,12500000.0,1
skincare,2022-04-01,close,12500000.0,1
skincare,2022-04-01,dont wear,12500000.0,1
skincare,2022-04-01,saw,12500000.0,1
skincare,2022-04-01,screen,12500000.0,1
skincare,2022-04-01,really ugly,12500000.0,1
skincare,2022-04-01,mist,12500000.0,1
skincare,2022-04-01,touch,12500000.0,1
skincare,2022-04-01,covering,12500000.0,1
skincare,2022-04-01,compliment,12500000.0,1
skincare,2022-04-01,confused,12500000.0,1
skincare,2022-04-01,chick,12500000.0,1
skincare,2022-04-01,cheap,12500000.0,1
skincare,2022-04-01,alright,12500000.0,1
skincare,2022-04-01,wear makeup,12500000.0,1
skincare,2022-04-01,world,12500000.0,1
skincare,2022-04-01,scar,12500000.0,1
skincare,2022-04-01,wife,12500000.0,1
skincare,2022-04-01,cast,12500000.0,1
skincare,2022-04-01,stay,12500000.0,1
skincare,2022-04-01,burn,12500000.0,1
skincare,2022-04-01,black men,12500000.0,1
skincare,2022-04-01,ugly makeup,12500000.0,1
skincare,2022-05-01,cleansing,58823529.4117647,4
skincare,2022-05-01,scalp,44117647.058823526,3
skincare,2022-05-01,putting,14705882.352941176,1
skincare,2022-05-01,breaking,14705882.352941176,1
skincare,2022-05-01,skin care,14705882.352941176,1
skincare,2022-05-01,bacteria,14705882.352941176,1
skincare,2022-05-01,good,14705882.352941176,1
skincare,2022-05-01,extremely,14705882.352941176,1
skincare,2022-05-01,okay,14705882.352941176,1
skincare,2022-05-01,hopefully,14705882.352941176,1
skincare,2022-05-01,second,14705882.352941176,1
skincare,2022-05-01,highly,14705882.352941176,1
skincare,2022-05-01,horrible,14705882.352941176,1
skincare,2022-05-01,huge,14705882.352941176,1
skincare,2022-05-01,tell,14705882.352941176,1
skincare,2022-05-01,itchy,14705882.352941176,1
skincare,2022-05-01,look dont,14705882.352941176,1
skincare,2022-05-01,logic,14705882.352941176,1
skincare,2022-05-01,night,14705882.352941176,1
skincare,2022-05-01,actual,14705882.352941176,1
skincare,2022-05-01,youre,14705882.352941176,1
skincare,2022-05-01,advice,14705882.352941176,1
skincare,2022-05-01,rub,14705882.352941176,1
skincare,2022-05-01,online,14705882.352941176,1
skincare,2022-05-01,product use,14705882.352941176,1
skincare,2022-05-01,double,14705882.352941176,1
skincare,2022-05-01,day,14705882.352941176,1
skincare,2022-05-01,conditioner,14705882.352941176,1
skincare,2022-05-01,cleanser,14705882.352941176,1
skincare,2022-05-01,buy,14705882.352941176,1
skincare,2022-06-01,thanks,28985507.24637681,2
skincare,2022-06-01,nerve,28985507.24637681,2
skincare,2022-06-01,wrinkle,28985507.24637681,2
skincare,2022-06-01,ruining,14492753.623188404,1
skincare,2022-06-01,research,14492753.623188404,1
skincare,2022-06-01,fish,14492753.623188404,1
skincare,2022-06-01,vitamin,14492753.623188404,1
skincare,2022-06-01,stop,14492753.623188404,1
skincare,2022-06-01,tell youre,14492753.623188404,1
skincare,2022-06-01,need,14492753.623188404,1
skincare,2022-06-01,food,14492753.623188404,1
skincare,2022-06-01,neck,14492753.623188404,1
skincare,2022-06-01,people,14492753.623188404,1
skincare,2022-06-01,fact,14492753.623188404,1
skincare,2022-06-01,loose,14492753.623188404,1
skincare,2022-06-01,weak,14492753.623188404,1
skincare,2022-06-01,store,14492753.623188404,1
skincare,2022-06-01,exercise,14492753.623188404,1
skincare,2022-06-01,body,14492753.623188404,1
skincare,2022-06-01,suggest,14492753.623188404,1
skincare,2022-06-01,worst thing,14492753.623188404,1
skincare,2022-06-01,using,14492753.623188404,1
skincare,2022-06-01,reason,14492753.623188404,1
skincare,2022-06-01,worst,14492753.623188404,1
skincare,2022-06-01,thought,14492753.623188404,1
skincare,2022-06-01,shake,14492753.623188404,1
skincare,2022-06-01,baby,14492753.623188404,1
skincare,2022-06-01,away,14492753.623188404,1
skincare,2022-06-01,stop using,14492753.623188404,1
skincare,2022-06-01,form,14492753.623188404,1
skincare,2022-07-01,balm,19607843.1372549,3
skincare,2022-07-01,like,19607843.1372549,3
skincare,2022-07-01,school,19607843.1372549,3
skincare,2022-07-01,cause,13071895.4248366,2
skincare,2022-07-01,curious,13071895.4248366,2
skincare,2022-07-01,smoke,13071895.4248366,2
skincare,2022-07-01,feel,13071895.4248366,2
skincare,2022-07-01,fine,13071895.4248366,2
skincare,2022-07-01,line,13071895.4248366,2
skincare,2022-07-01,pore,13071895.4248366,2
skincare,2022-07-01,lip balm,13071895.4248366,2
skincare,2022-07-01,usually,6535947.7124183,1
skincare,2022-07-01,start,6535947.7124183,1
skincare,2022-07-01,sharing,6535947.7124183,1
skincare,2022-07-01,snake,6535947.7124183,1
skincare,2022-07-01,picture,6535947.7124183,1
skincare,2022-07-01,look unnatural,6535947.7124183,1
skincare,2022-07-01,sunscreen,6535947.7124183,1
skincare,2022-07-01,toner,6535947.7124183,1
skincare,2022-07-01,told,6535947.7124183,1
skincare,2022-07-01,beauty,6535947.7124183,1
skincare,2022-07-01,best,6535947.7124183,1
skincare,2022-07-01,used,6535947.7124183,1
skincare,2022-07-01,thank,6535947.7124183,1
skincare,2022-07-01,hate like,6535947.7124183,1
skincare,2022-07-01,mean,6535947.7124183,1
skincare,2022-07-01,manner,6535947.7124183,1
skincare,2022-07-01,uncomfortable,6535947.7124183,1
skincare,2022-07-01,wash,6535947.7124183,1
skincare,2022-07-01,bee,6535947.7124183,1
skincare,2022-08-01,time,20491803.27868852,5
skincare,2022-08-01,acne,16393442.62295082,4
skincare,2022-08-01,wear,12295081.967213113,3
skincare,2022-08-01,teeth,8196721.31147541,2
skincare,2022-08-01,thats,8196721.31147541,2
skincare,2022-08-01,dry,8196721.31147541,2
skincare,2022-08-01,didnt,8196721.31147541,2
skincare,2022-08-01,glove,8196721.31147541,2
skincare,2022-08-01,feel weird,8196721.31147541,2
skincare,2022-08-01,remove,8196721.31147541,2
skincare,2022-08-01,ive,8196721.31147541,2
skincare,2022-08-01,save,4098360.655737705,1
skincare,2022-08-01,solution,4098360.655737705,1
skincare,2022-08-01,simply,4098360.655737705,1
skincare,2022-08-01,point,4098360.655737705,1
skincare,2022-08-01,say,4098360.655737705,1
skincare,2022-08-01,morning,4098360.655737705,1
skincare,2022-08-01,careful,4098360.655737705,1
skincare,2022-08-01,sweat,4098360.655737705,1
skincare,2022-08-01,career,4098360.655737705,1
skincare,2022-08-01,say thats,4098360.655737705,1
skincare,2022-08-01,maybe,4098360.655737705,1
skincare,2022-08-01,bunch,4098360.655737705,1
skincare,2022-08-01,make feel,4098360.655737705,1
skincare,2022-08-01,wouldnt,4098360.655737705,1
skincare,2022-08-01,brand,4098360.655737705,1
skincare,2022-08-01,tho,4098360.655737705,1
skincare,2022-08-01,blue,4098360.655737705,1
skincare,2022-08-01,rude,4098360.655737705,1
skincare,2022-08-01,youre wearing,4098360.655737705,1
skincare,2022-09-01,pick,8510638.29787234,2
skincare,2022-09-01,comb,8510638.29787234,2
skincare,2022-09-01,crap,8510638.29787234,2
skincare,2022-09-01,apply,8510638.29787234,2
skincare,2022-09-01,serum,8510638.29787234,2
skincare,2022-09-01,sensitive skin,8510638.29787234,2
skincare,2022-09-01,funny,8510638.29787234,2
skincare,2022-09-01,dont use,8510638.29787234,2
skincare,2022-09-01,idol,8510638.29787234,2
skincare,2022-09-01,said,4255319.14893617,1
skincare,2022-09-01,scrunching,4255319.14893617,1
skincare,2022-09-01,plastic,4255319.14893617,1
skincare,2022-09-01,scrub,4255319.14893617,1
skincare,2022-09-01,really bad,4255319.14893617,1
skincare,2022-09-01,day,4255319.14893617,1
skincare,2022-09-01,nonsense,4255319.14893617,1
skincare,2022-09-01,theyre,4255319.14893617,1
skincare,2022-09-01,dark circle,4255319.14893617,1
skincare,2022-09-01,reminded,4255319.14893617,1
skincare,2022-09-01,sell,4255319.14893617,1
skincare,2022-09-01,teen,4255319.14893617,1
skincare,2022-09-01,stretch,4255319.14893617,1
skincare,2022-09-01,make skin,4255319.14893617,1
skincare,2022-09-01,meant,4255319.14893617,1
skincare,2022-09-01,maam,4255319.14893617,1
skincare,2022-09-01,woman make,4255319.14893617,1
skincare,2022-09-01,tree,4255319.14893617,1
skincare,2022-09-01,daily,4255319.14893617,1
skincare,2022-09-01,genetics,4255319.14893617,1
skincare,2022-09-01,aggressive,4255319.14893617,1
skincare,2022-10-01,food,32258064.516129028,3
skincare,2022-10-01,ingredient,21505376.34408602,2
skincare,2022-10-01,moisturizer,21505376.34408602,2
skincare,2022-10-01,french,21505376.34408602,2
skincare,2022-10-01,mouth,10752688.17204301,1
skincare,2022-10-01,ish,10752688.17204301,1
skincare,2022-10-01,illegal,10752688.17204301,1
skincare,2022-10-01,helped,10752688.17204301,1
skincare,2022-10-01,hair face,10752688.17204301,1
skincare,2022-10-01,gross,10752688.17204301,1
skincare,2022-10-01,making fun,10752688.17204301,1
skincare,2022-10-01,making,10752688.17204301,1
skincare,2022-10-01,glue,10752688.17204301,1
skincare,2022-10-01,fun,10752688.17204301,1
skincare,2022-10-01,scared,10752688.17204301,1
skincare,2022-10-01,value,10752688.17204301,1
skincare,2022-10-01,fuck,10752688.17204301,1
skincare,2022-10-01,drink,10752688.17204301,1
skincare,2022-10-01,dont like,10752688.17204301,1
skincare,2022-10-01,dont eat,10752688.17204301,1
skincare,2022-10-01,texture,10752688.17204301,1
skincare,2022-10-01,non,10752688.17204301,1
skincare,2022-10-01,yuck,10752688.17204301,1
skincare,2022-10-01,man,10752688.17204301,1
skincare,2022-10-01,specific,10752688.17204301,1
skincare,2022-10-01,huh,10752688.17204301,1
skincare,2022-10-01,scammed,10752688.17204301,1
skincare,2022-10-01,stuck,10752688.17204301,1
skincare,2022-10-01,lol,10752688.17204301,1
skincare,2022-10-01,live life,10752688.17204301,1
skincare,2022-11-01,truly,12500000.0,1
skincare,2022-11-01,ugly,12500000.0,1
skincare,2022-11-01,exposed,12500000.0,1
skincare,2022-11-01,extremely,12500000.0,1
skincare,2022-11-01,spot,12500000.0,1
skincare,2022-11-01,applying,12500000.0,1
skincare,2022-11-01,wet,12500000.0,1
skincare,2022-11-01,ppl,12500000.0,1
skincare,2022-11-01,playing,12500000.0,1
skincare,2022-11-01,need make,12500000.0,1
skincare,2022-11-01,skin skin,12500000.0,1
skincare,2022-11-01,going,12500000.0,1
skincare,2022-11-01,acid,12500000.0,1
skincare,2022-11-01,hair black,12500000.0,1
skincare,2022-11-01,hair need,12500000.0,1
skincare,2022-11-01,harsh,12500000.0,1
skincare,2022-11-01,helping,12500000.0,1
skincare,2022-11-01,powder,12500000.0,1
skincare,2022-11-01,outside,12500000.0,1
skincare,2022-11-01,away,12500000.0,1
skincare,2022-11-01,isnt,12500000.0,1
skincare,2022-11-01,irritating,12500000.0,1
skincare,2022-11-01,stay away,12500000.0,1
skincare,2022-11-01,stay,12500000.0,1
skincare,2022-11-01,love,12500000.0,1
skincare,2022-11-01,kill hair,12500000.0,1
skincare,2022-11-01,long,12500000.0,1
skincare,2022-11-01,long time,12500000.0,1
skincare,2022-11-01,loose,12500000.0,1
skincare,2022-11-01,skin care,12500000.0,1
skincare,2022-12-01,good,13409961.685823753,7
skincare,2022-12-01,glass,11494252.873563217,6
skincare,2022-12-01,glass skin,9578544.06130268,5
skincare,2022-12-01,men,7662835.249042145,4
skincare,2022-12-01,petroleum,7662835.249042145,4
skincare,2022-12-01,look like,5747126.4367816085,3
skincare,2022-12-01,lot,5747126.4367816085,3
skincare,2022-12-01,fucking,5747126.4367816085,3
skincare,2022-12-01,scalp,5747126.4367816085,3
skincare,2022-12-01,hell,5747126.4367816085,3
skincare,2022-12-01,think,5747126.4367816085,3
skincare,2022-12-01,used,5747126.4367816085,3
skincare,2022-12-01,whats,5747126.4367816085,3
skincare,2022-12-01,smh,3831417.6245210725,2
skincare,2022-12-01,mature,3831417.6245210725,2
skincare,2022-12-01,walking,3831417.6245210725,2
skincare,2022-12-01,skin look,3831417.6245210725,2
skincare,2022-12-01,mad,3831417.6245210725,2
skincare,2022-12-01,opinion,3831417.6245210725,2
skincare,2022-12-01,result,3831417.6245210725,2
skincare,2022-12-01,huge,3831417.6245210725,2
skincare,2022-12-01,looking,3831417.6245210725,2
skincare,2022-12-01,smear,3831417.6245210725,2
skincare,2022-12-01,question,3831417.6245210725,2
skincare,2022-12-01,waste,3831417.6245210725,2
skincare,2022-12-01,thinking,3831417.6245210725,2
skincare,2022-12-01,scar,3831417.6245210725,2
skincare,2022-12-01,people mad,3831417.6245210725,2
skincare,2022-12-01,make look,3831417.6245210725,2
skincare,2022-12-01,tbh,3831417.6245210725,2
skincare,2023-01-01,lip,11583011.583011582,6
skincare,2023-01-01,different,5791505.791505791,3
skincare,2023-01-01,stop,5791505.791505791,3
skincare,2023-01-01,peel,5791505.791505791,3
skincare,2023-01-01,shaving,5791505.791505791,3
skincare,2023-01-01,wearing,5791505.791505791,3
skincare,2023-01-01,didnt,5791505.791505791,3
skincare,2023-01-01,heat,5791505.791505791,3
skincare,2023-01-01,teacher,3861003.861003861,2
skincare,2023-01-01,actually,3861003.861003861,2
skincare,2023-01-01,got,3861003.861003861,2
skincare,2023-01-01,say man,3861003.861003861,2
skincare,2023-01-01,yeah,3861003.861003861,2
skincare,2023-01-01,wearing makeup,3861003.861003861,2
skincare,2023-01-01,mean,3861003.861003861,2
skincare,2023-01-01,didnt want,3861003.861003861,2
skincare,2023-01-01,irritated,3861003.861003861,2
skincare,2023-01-01,people say,3861003.861003861,2
skincare,2023-01-01,man woman,3861003.861003861,2
skincare,2023-01-01,instead,3861003.861003861,2
skincare,2023-01-01,especially,3861003.861003861,2
skincare,2023-01-01,hygiene,3861003.861003861,2
skincare,2023-01-01,severe,3861003.861003861,2
skincare,2023-01-01,genetic,3861003.861003861,2
skincare,2023-01-01,baby,3861003.861003861,2
skincare,2023-01-01,glow,3861003.861003861,2
skincare,2023-01-01,careful,3861003.861003861,2
skincare,2023-01-01,probably,3861003.861003861,2
skincare,2023-01-01,age,3861003.861003861,2
skincare,2023-01-01,rude,3861003.861003861,2
skincare,2023-02-01,wear mask,16222479.721900346,14
skincare,2023-02-01,wearing mask,12746234.067207415,11
skincare,2023-02-01,covid,8111239.860950173,7
skincare,2023-02-01,day,5793742.757821552,5
skincare,2023-02-01,cold,5793742.757821552,5
skincare,2023-02-01,right,4634994.206257242,4
skincare,2023-02-01,dont wear,3476245.6546929316,3
skincare,2023-02-01,place,3476245.6546929316,3
skincare,2023-02-01,teeth,3476245.6546929316,3
skincare,2023-02-01,hated,3476245.6546929316,3
skincare,2023-02-01,attractive,3476245.6546929316,3
skincare,2023-02-01,statement,3476245.6546929316,3
skincare,2023-02-01,ive,3476245.6546929316,3
skincare,2023-02-01,condition,3476245.6546929316,3
skincare,2023-02-01,youre,3476245.6546929316,3
skincare,2023-02-01,end,2317497.103128621,2
skincare,2023-02-01,glad,2317497.103128621,2
skincare,2023-02-01,putting,2317497.103128621,2
skincare,2023-02-01,aint,2317497.103128621,2
skincare,2023-02-01,hate wearing,2317497.103128621,2
skincare,2023-02-01,believe,2317497.103128621,2
skincare,2023-02-01,havent,2317497.103128621,2
skincare,2023-02-01,health,2317497.103128621,2
skincare,2023-02-01,super,2317497.103128621,2
skincare,2023-02-01,hear,2317497.103128621,2
skincare,2023-02-01,confirm,2317497.103128621,2
skincare,2023-02-01,insane,2317497.103128621,2
skincare,2023-02-01,wore,2317497.103128621,2
skincare,2023-02-01,like time,2317497.103128621,2
skincare,2023-02-01,nose,2317497.103128621,2
skincare,2023-03-01,lash serum,6538796.861377506,15
skincare,2023-03-01,bad skin,5666957.279860505,13
skincare,2023-03-01,normal,5231037.489102005,12
skincare,2023-03-01,comment,4359197.907585003,10
skincare,2023-03-01,tried,3487358.326068003,8
skincare,2023-03-01,dont use,2615518.7445510025,6
skincare,2023-03-01,use lash,2615518.7445510025,6
skincare,2023-03-01,makeup make,2179598.9537925017,5
skincare,2023-03-01,red,2179598.9537925017,5
skincare,2023-03-01,yall,2179598.9537925017,5
skincare,2023-03-01,coming,2179598.9537925017,5
skincare,2023-03-01,seen,1743679.1630340016,4
skincare,2023-03-01,called,1743679.1630340016,4
skincare,2023-03-01,skin beautiful,1743679.1630340016,4
skincare,2023-03-01,make fun,1743679.1630340016,4
skincare,2023-03-01,need cover,1743679.1630340016,4
skincare,2023-03-01,struggle,1743679.1630340016,4
skincare,2023-03-01,awful,1307759.3722755013,3
skincare,2023-03-01,used make,1307759.3722755013,3
skincare,2023-03-01,long lash,1307759.3722755013,3
skincare,2023-03-01,recently,1307759.3722755013,3
skincare,2023-03-01,natural skin,1307759.3722755013,3
skincare,2023-03-01,unique,1307759.3722755013,3
skincare,2023-03-01,money,1307759.3722755013,3
skincare,2023-03-01,bullied,1307759.3722755013,3
skincare,2023-03-01,gorgeous,1307759.3722755013,3
skincare,2023-03-01,friend,1307759.3722755013,3
skincare,2023-03-01,insult,1307759.3722755013,3
skincare,2023-03-01,skin bad,1307759.3722755013,3
skincare,2023-03-01,isnt bad,1307759.3722755013,3
skincare,2023-04-01,beard,4848484.848484849,4
skincare,2023-04-01,taking,3636363.6363636362,3
skincare,2023-04-01,sweat,2424242.4242424243,2
skincare,2023-04-01,test,2424242.4242424243,2
skincare,2023-04-01,eye lash,2424242.4242424243,2
skincare,2023-04-01,surgery,2424242.4242424243,2
skincare,2023-04-01,concern,2424242.4242424243,2
skincare,2023-04-01,hospital,2424242.4242424243,2
skincare,2023-04-01,arm,2424242.4242424243,2
skincare,2023-04-01,far,2424242.4242424243,2
skincare,2023-04-01,culture,2424242.4242424243,2
skincare,2023-04-01,working,2424242.4242424243,2
skincare,2023-04-01,taking care,2424242.4242424243,2
skincare,2023-04-01,certain,2424242.4242424243,2
skincare,2023-04-01,good looking,2424242.4242424243,2
skincare,2023-04-01,grow beard,2424242.4242424243,2
skincare,2023-04-01,straight,1212121.2121212122,1
skincare,2023-04-01,youre trying,1212121.2121212122,1
skincare,2023-04-01,shooting,1212121.2121212122,1
skincare,2023-04-01,order,1212121.2121212122,1
skincare,2023-04-01,pull,1212121.2121212122,1
skincare,2023-04-01,energy,1212121.2121212122,1
skincare,2023-04-01,rotten,1212121.2121212122,1
skincare,2023-04-01,social medium,1212121.2121212122,1
skincare,2023-04-01,struggling,1212121.2121212122,1
skincare,2023-04-01,dumbass,1212121.2121212122,1
skincare,2023-04-01,dream,1212121.2121212122,1
skincare,2023-04-01,beautiful need,1212121.2121212122,1
skincare,2023-04-01,death,1212121.2121212122,1
skincare,2023-04-01,dont think,1212121.2121212122,1
skincare,2023-05-01,honey,8988764.04494382,8
skincare,2023-05-01,wouldnt,3370786.5168539323,3
skincare,2023-05-01,result,3370786.5168539323,3
skincare,2023-05-01,area,3370786.5168539323,3
skincare,2023-05-01,primer,3370786.5168539323,3
skincare,2023-05-01,yes,3370786.5168539323,3
skincare,2023-05-01,fine,3370786.5168539323,3
skincare,2023-05-01,reduce,2247191.011235955,2
skincare,2023-05-01,terrible skin,2247191.011235955,2
skincare,2023-05-01,option,2247191.011235955,2
skincare,2023-05-01,mess,2247191.011235955,2
skincare,2023-05-01,tea,2247191.011235955,2
skincare,2023-05-01,near,2247191.011235955,2
skincare,2023-05-01,technically,2247191.011235955,2
skincare,2023-05-01,brown,2247191.011235955,2
skincare,2023-05-01,face make,2247191.011235955,2
skincare,2023-05-01,harmful,2247191.011235955,2
skincare,2023-05-01,arent,2247191.011235955,2
skincare,2023-05-01,face wash,2247191.011235955,2
skincare,2023-05-01,nah,2247191.011235955,2
skincare,2023-05-01,doesnt look,2247191.011235955,2
skincare,2023-05-01,water,2247191.011235955,2
skincare,2023-05-01,ice,2247191.011235955,2
skincare,2023-05-01,lipstick,2247191.011235955,2
skincare,2023-05-01,set,2247191.011235955,2
skincare,2023-05-01,upset,1123595.5056179776,1
skincare,2023-05-01,stupid thing,1123595.5056179776,1
skincare,2023-05-01,painting,1123595.5056179776,1
skincare,2023-05-01,benefit,1123595.5056179776,1
skincare,2023-05-01,nail,1123595.5056179776,1
skincare,2023-06-01,personality,7012622.720897615,5
skincare,2023-06-01,cream,5610098.1767180925,4
skincare,2023-06-01,foot,4207573.632538569,3
skincare,2023-06-01,stretch,4207573.632538569,3
skincare,2023-06-01,mouth,4207573.632538569,3
skincare,2023-06-01,falling,2805049.0883590463,2
skincare,2023-06-01,size,2805049.0883590463,2
skincare,2023-06-01,cancer,2805049.0883590463,2
skincare,2023-06-01,make video,2805049.0883590463,2
skincare,2023-06-01,holy,2805049.0883590463,2
skincare,2023-06-01,meant,2805049.0883590463,2
skincare,2023-06-01,natural beauty,2805049.0883590463,2
skincare,2023-06-01,job,2805049.0883590463,2
skincare,2023-06-01,touching,2805049.0883590463,2
skincare,2023-06-01,face like,2805049.0883590463,2
skincare,2023-06-01,thats called,1402524.5441795231,1
skincare,2023-06-01,zesty,1402524.5441795231,1
skincare,2023-06-01,make lash,1402524.5441795231,1
skincare,2023-06-01,say rude,1402524.5441795231,1
skincare,2023-06-01,asking,1402524.5441795231,1
skincare,2023-06-01,rude way,1402524.5441795231,1
skincare,2023-06-01,nightmare,1402524.5441795231,1
skincare,2023-06-01,youth,1402524.5441795231,1
skincare,2023-06-01,care routine,1402524.5441795231,1
skincare,2023-06-01,makeup people,1402524.5441795231,1
skincare,2023-06-01,shouldve,1402524.5441795231,1
skincare,2023-06-01,alpha,1402524.5441795231,1
skincare,2023-06-01,man makeup,1402524.5441795231,1
skincare,2023-06-01,rage,1402524.5441795231,1
skincare,2023-06-01,beat,1402524.5441795231,1
skincare,2023-07-01,shes,4003202.5620496394,5
skincare,2023-07-01,pale,4003202.5620496394,5
skincare,2023-07-01,dont need,3202562.049639711,4
skincare,2023-07-01,bros,2401921.5372297834,3
skincare,2023-07-01,tanning,2401921.5372297834,3
skincare,2023-07-01,fair,2401921.5372297834,3
skincare,2023-07-01,worried,2401921.5372297834,3
skincare,2023-07-01,pronounce,2401921.5372297834,3
skincare,2023-07-01,skin cancer,2401921.5372297834,3
skincare,2023-07-01,korean,2401921.5372297834,3
skincare,2023-07-01,listen,1601281.0248198556,2
skincare,2023-07-01,queen,1601281.0248198556,2
skincare,2023-07-01,dick,1601281.0248198556,2
skincare,2023-07-01,kid,1601281.0248198556,2
skincare,2023-07-01,point,1601281.0248198556,2
skincare,2023-07-01,non,1601281.0248198556,2
skincare,2023-07-01,dont care,1601281.0248198556,2
skincare,2023-07-01,angry,1601281.0248198556,2
skincare,2023-07-01,dont make,1601281.0248198556,2
skincare,2023-07-01,child,1601281.0248198556,2
skincare,2023-07-01,say woman,1601281.0248198556,2
skincare,2023-07-01,unless,1601281.0248198556,2
skincare,2023-07-01,loving,1601281.0248198556,2
skincare,2023-07-01,judging,1601281.0248198556,2
skincare,2023-07-01,make worse,1601281.0248198556,2
skincare,2023-07-01,hour,1601281.0248198556,2
skincare,2023-07-01,obsessed,1601281.0248198556,2
